data_base,cnpj_raiz,nome_instituicao,conta,nome_conta,saldo,arquivo,linha_arquivo,sha256_arquivo,fonte
202502,00360305,CAIXA ECONOMICA FEDERAL,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,952403541.34,202502BANCOS.CSV,1637,0bb9539164f50976d5f4396d1ed586b2cbe2d7b0a75d18a1f7a278444787340d,BCB balancete doc. 4010
202502,60701190,ITAÚ UNIBANCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,18566577.78,202502BANCOS.CSV,38234,0bb9539164f50976d5f4396d1ed586b2cbe2d7b0a75d18a1f7a278444787340d,BCB balancete doc. 4010
202502,60701190,ITAÚ UNIBANCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-229294.3,202502BANCOS.CSV,38445,0bb9539164f50976d5f4396d1ed586b2cbe2d7b0a75d18a1f7a278444787340d,BCB balancete doc. 4010
202503,92894922,BANCO ORIGINAL,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-5670.39,202503BANCOS.CSV,50796,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,28195667,BCO ABC BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,1595658.11,202503BANCOS.CSV,21821,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,28195667,BCO ABC BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-29773.48,202503BANCOS.CSV,21963,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,28127603,BCO BANESTES S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,4088493083.21,202503BANCOS.CSV,21097,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,28127603,BCO BANESTES S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-106422431.23,202503BANCOS.CSV,21229,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,28127603,BCO BANESTES S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,471988547.73,202503BANCOS.CSV,21302,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,61186680,BCO BMG S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-628226.46,202503BANCOS.CSV,42560,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,60746948,BCO BRADESCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,260693373.39,202503BANCOS.CSV,39251,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,60746948,BCO BRADESCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-4935048.52,202503BANCOS.CSV,39449,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,04902979,BCO DA AMAZONIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,80341103.82,202503BANCOS.CSV,9597,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,04902979,BCO DA AMAZONIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-1488429.47,202503BANCOS.CSV,9724,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000000,BCO DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,249144889783.3,202503BANCOS.CSV,282,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000000,BCO DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-6250004788.38,202503BANCOS.CSV,487,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000000,BCO DO BRASIL S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,59440246969.33,202503BANCOS.CSV,595,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000000,BCO DO BRASIL S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,22134784244.17,202503BANCOS.CSV,596,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,13009717,BCO DO EST. DE SE S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-24533.55,202503BANCOS.CSV,16146,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,13009717,BCO DO EST. DE SE S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,2112997072.88,202503BANCOS.CSV,16267,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,13009717,BCO DO EST. DE SE S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-43223786.95,202503BANCOS.CSV,16384,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,13009717,BCO DO EST. DE SE S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,221052062.42,202503BANCOS.CSV,16459,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,13009717,BCO DO EST. DE SE S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,13457507.37,202503BANCOS.CSV,16460,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,04913711,BCO DO EST. DO PA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,3437324.59,202503BANCOS.CSV,9998,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,04913711,BCO DO EST. DO PA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-932.1,202503BANCOS.CSV,10117,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,92702067,BCO DO ESTADO DO RS S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,8572402343.92,202503BANCOS.CSV,49831,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,92702067,BCO DO ESTADO DO RS S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-167395652.32,202503BANCOS.CSV,50003,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,92702067,BCO DO ESTADO DO RS S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,10378683442.94,202503BANCOS.CSV,50086,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,92702067,BCO DO ESTADO DO RS S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,118141499.71,202503BANCOS.CSV,50087,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,07237373,BCO DO NORDESTE DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,202612924.67,202503BANCOS.CSV,11229,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,07237373,BCO DO NORDESTE DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-3690378.99,202503BANCOS.CSV,11383,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,17184037,BCO MERCANTIL DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,819702.31,202503BANCOS.CSV,18777,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,17184037,BCO MERCANTIL DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-3638.56,202503BANCOS.CSV,18904,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,90400888,BCO SANTANDER (BRASIL) S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,129647427.96,202503BANCOS.CSV,48934,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,90400888,BCO SANTANDER (BRASIL) S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-2376144.4,202503BANCOS.CSV,49141,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000208,BRB - BCO DE BRASILIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,17105060027.16,202503BANCOS.CSV,854,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000208,BRB - BCO DE BRASILIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-303626347.57,202503BANCOS.CSV,985,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000208,BRB - BCO DE BRASILIA S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,3584654694.08,202503BANCOS.CSV,1072,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00000208,BRB - BCO DE BRASILIA S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,1524518444.51,202503BANCOS.CSV,1073,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00360305,CAIXA ECONOMICA FEDERAL,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,112250619816.57,202503BANCOS.CSV,1365,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00360305,CAIXA ECONOMICA FEDERAL,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-2397007660.9,202503BANCOS.CSV,1553,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00360305,CAIXA ECONOMICA FEDERAL,9090700005,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS À UNIÃO,357529679850.32,202503BANCOS.CSV,1650,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00360305,CAIXA ECONOMICA FEDERAL,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,5264865981.9,202503BANCOS.CSV,1651,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,00360305,CAIXA ECONOMICA FEDERAL,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,960134286.29,202503BANCOS.CSV,1652,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,62331228,DEUTSCHE BANK S.A.BCO ALEMAO,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-120.25,202503BANCOS.CSV,45746,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,60701190,ITAÚ UNIBANCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,18685671.98,202503BANCOS.CSV,38584,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202503,60701190,ITAÚ UNIBANCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-348388.5,202503BANCOS.CSV,38797,489ce381f2313fdda5e849eb05bf362a18ae6cf7698e855a36396c76a3f3e444,BCB balancete doc. 4010
202504,92894922,BANCO ORIGINAL,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-5753.79,202504BANCOS.CSV,51221,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,28195667,BCO ABC BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,1606075.8,202504BANCOS.CSV,21927,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,28195667,BCO ABC BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-40191.17,202504BANCOS.CSV,22068,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,28127603,BCO BANESTES S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,4202552574.12,202504BANCOS.CSV,21196,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,28127603,BCO BANESTES S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-144609396.64,202504BANCOS.CSV,21329,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,28127603,BCO BANESTES S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,474128697.71,202504BANCOS.CSV,21402,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,61186680,BCO BMG S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-631490.27,202504BANCOS.CSV,42956,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,60746948,BCO BRADESCO S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,262037281.29,202504BANCOS.CSV,39595,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,60746948,BCO BRADESCO S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-6616624.37,202504BANCOS.CSV,39794,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,04902979,BCO DA AMAZONIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,81264787.3,202504BANCOS.CSV,9624,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,04902979,BCO DA AMAZONIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-2006002.95,202504BANCOS.CSV,9755,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000000,BCO DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,248907191252.0,202504BANCOS.CSV,279,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000000,BCO DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-8454294248.37,202504BANCOS.CSV,484,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000000,BCO DO BRASIL S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,59200953696.76,202504BANCOS.CSV,592,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000000,BCO DO BRASIL S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,22109893131.65,202504BANCOS.CSV,593,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,13009717,BCO DO EST. DE SE S.A.,1899800001,(-) PROVISÃO PARA PERDAS DE CRÉDITO EM RESTITUIÇÃO DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS,-24539.16,202504BANCOS.CSV,16204,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,13009717,BCO DO EST. DE SE S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,2168281693.9,202504BANCOS.CSV,16325,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,13009717,BCO DO EST. DE SE S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-60141166.59,202504BANCOS.CSV,16443,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,13009717,BCO DO EST. DE SE S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,219485338.18,202504BANCOS.CSV,16518,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,13009717,BCO DO EST. DE SE S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,13522677.4,202504BANCOS.CSV,16519,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,04913711,BCO DO EST. DO PA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,1516214.5,202504BANCOS.CSV,10031,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,04913711,BCO DO EST. DO PA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-1255.95,202504BANCOS.CSV,10150,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,92702067,BCO DO ESTADO DO RS S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,8824702089.35,202504BANCOS.CSV,50256,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,92702067,BCO DO ESTADO DO RS S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-228231066.8,202504BANCOS.CSV,50427,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,92702067,BCO DO ESTADO DO RS S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,10378683442.94,202504BANCOS.CSV,50508,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,92702067,BCO DO ESTADO DO RS S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,114791666.12,202504BANCOS.CSV,50509,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,07237373,BCO DO NORDESTE DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,203835455.63,202504BANCOS.CSV,11264,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,07237373,BCO DO NORDESTE DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-4946114.74,202504BANCOS.CSV,11418,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,17184037,BCO MERCANTIL DO BRASIL S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,825060.24,202504BANCOS.CSV,18855,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,17184037,BCO MERCANTIL DO BRASIL S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-4926.83,202504BANCOS.CSV,18982,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,90400888,BCO SANTANDER (BRASIL) S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,130521772.97,202504BANCOS.CSV,49367,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,90400888,BCO SANTANDER (BRASIL) S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-3250489.41,202504BANCOS.CSV,49575,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000208,BRB - BCO DE BRASILIA S.A.,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,19372214668.16,202504BANCOS.CSV,852,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000208,BRB - BCO DE BRASILIA S.A.,8114000008,(-) DESPESAS DE DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,-429114535.2,202504BANCOS.CSV,981,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000208,BRB - BCO DE BRASILIA S.A.,9090800008,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A ESTADOS E DISTRITO FEDERAL,4242459993.31,202504BANCOS.CSV,1068,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00000208,BRB - BCO DE BRASILIA S.A.,9090900001,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS REPASSADOS A MUNICÍPIOS,1524363308.11,202504BANCOS.CSV,1069,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
202504,00360305,CAIXA ECONOMICA FEDERAL,4155000009,DEPÓSITOS JUDICIAIS E ADMINISTRATIVOS MANTIDOS NA INSTITUIÇÃO,113932130355.71,202504BANCOS.CSV,1359,a90f3cee41713ec1aa6dde69e9cadb106226ca1aa940d839f73e8dc17fd4d1a1,BCB balancete doc. 4010
