data_base,cnpj_raiz,nome_instituicao,mantidos,rep_uniao,rep_estados_df,rep_municipios,despesa_remuneracao_sem,provisao_restituicao,ativo_total,depositos_totais,captacao_proxy,patrimonio_liquido,estoque_ampliado,mantidos_sobre_ativos,mantidos_sobre_depositos,mantidos_sobre_captacao,mantidos_sobre_pl,ampliado_sobre_pl,tipo_controle,segmento_prudencial,uf_sede,nome_curto
202501,00000000,BCO DO BRASIL S.A.,246690537788.6,,59146300158.6,22324547165.39,-2129230269.32,,2274472825233.78,802029993616.54,1860964187958.54,169681700159.6,328161385112.59,0.10846053426171144,0.3075826836303402,0.1325606045429693,1.453842916216461,1.9339821843129015,publico_federal,S1,DF,Banco do Brasil
202501,00360305,CAIXA ECONOMICA FEDERAL,110358464769.51,352415424080.11,5228625404.57,945529165.53,-859792741.67,,2052279583987.8098,768927969499.69,1830754881683.3398,100263864653.69,468948043419.72003,0.053773601623552235,0.14352250034722466,0.06028030615875663,1.1006803413242308,4.677139117262835,publico_federal,S1,DF,Caixa
202501,00000208,BRB - BCO DE BRASILIA S.A.,18144068141.76,,3324124305.48,1389522065.65,-97216253.62,,63459465885.85,39183178903.2,56800739921.08,3508062982.09,22857714512.89,0.285915865954455,0.4630575836275044,0.319433658205328,5.172104444644349,6.515765147201562,publico_distrital,n/d,DF,BRB
202501,92702067,BCO DO ESTADO DO RS S.A.,8315828991.32,,10378683442.94,116378408.91,-57543285.17,,146496835654.95,87277206200.6,126772249989.61002,10267952278.53,18810890843.170002,0.056764563917998966,0.09528065062264597,0.06559660329450291,0.8098819283284131,1.8320002209693793,publico_estadual,n/d,RS,Banrisul
202501,28127603,BCO BANESTES S.A.,4050916291.96,,,493054124.58,-36420942.86,,38855441215.43,22764341788.74,35086123441.61001,2232433833.43,4543970416.54,0.10425608782821719,0.17795007338906313,0.11545636549735956,1.8145739556974962,2.0354334128498954,publico_estadual,n/d,ES,Banestes
202501,13009717,BCO DO EST. DE SE S.A.,1846439846.3,,228709721.53,13336671.51,-13841829.17,-28893.85,11906394396.630001,10269725414.5,10768995979.460001,781540535.93,2088486239.34,0.15507968111846004,0.179794470813502,0.17145886671531543,2.3625643986627196,2.6722686070976347,publico_estadual,n/d,SE,Banese
202501,60746948,BCO BRADESCO S.A.,260674410.4,,,,-1688818.0,,1633168202842.39,578090901027.88,1336894993947.8198,160827415232.66,260674410.4,0.00015961271468934948,0.00045092287378421873,0.00019498495512368892,0.0016208331771227994,0.0016208331771227994,privado,S1,SP,Bradesco
202501,07237373,BCO DO NORDESTE DO BRASIL S.A.,201059055.23,,,,-1266480.54,,69681556083.56999,15917411520.08,29018315845.729996,13764051659.88,201059055.23,0.0028853984688411273,0.012631391415391985,0.006928694838766308,0.014607548721722315,0.014607548721722315,publico_federal,n/d,CE,Banco do Nordeste
202501,90400888,BCO SANTANDER (BRASIL) S.A.,128096037.07,,,,-817463.94,,1109525154751.31,437034316332.87,892727744571.8599,85842309475.51,128096037.07,0.00011545122390551979,0.0002931029264357237,0.00014348835672339626,0.0014922249628727031,0.0014922249628727031,privado,S1,SP,Santander
202501,04902979,BCO DA AMAZONIA S.A.,79515758.31,,,,-506532.68,,55248531282.57,12992902969.79,14442156412.990002,6330797086.26,79515758.31,0.0014392375048544667,0.006119937822585401,0.0055058092459433225,0.012560149571461777,0.012560149571461777,publico_federal,n/d,PA,Banco da Amazônia
202501,60701190,ITAÚ UNIBANCO S.A.,18455603.22,,,,-118319.74,,1951903762710.99,740595806418.94,1658688274429.4497,164406824864.45,18455603.22,9.45518092263273e-06,2.4919940215756555e-05,1.112662548142043e-05,0.00011225570006121253,0.00011225570006121253,privado,S1,SP,Itaú Unibanco
202501,28195667,BCO ABC BRASIL S.A.,1576300.06,,,,-10415.43,,60345200238.810005,9997864319.07,50250525995.119995,6335579549.29,1576300.06,2.612138254180867e-05,0.0001576636779310311,3.1368827067662534e-05,0.0002488012418969073,0.0002488012418969073,privado,n/d,SP,ABC Brasil
202501,17184037,BCO MERCANTIL DO BRASIL S.A.,809592.0,,,,-1394.65,,26690498830.140003,18364312493.48,21863713469.039997,1699675507.35,809592.0,3.0332591576961297e-05,4.408506990323948e-05,3.702902533672602e-05,0.000476321507546021,0.000476321507546021,privado,n/d,MG,Mercantil do Brasil
202501,04913711,BCO DO EST. DO PA S.A.,409647.5,,,,-315.86,,18725591570.719997,12646736939.12,15748387509.66,2107547906.25,409647.5,2.1876344918284955e-05,3.2391556966195944e-05,2.6012028199631474e-05,0.00019437161963681935,0.00019437161963681935,publico_estadual,n/d,PA,Banpará
202502,00000000,BCO DO BRASIL S.A.,247469928052.21,,59441555381.91,22297391452.15,-4198377871.07,,2289117763008.02,811731870366.8,1867855236763.2202,168849643212.82,329208874886.27,0.1081071197171707,0.30486659091059826,0.13248881561134637,1.4656230439308426,1.9497161416641633,publico_federal,S1,DF,Banco do Brasil
202502,00360305,CAIXA ECONOMICA FEDERAL,111375341182.39,355400202579.91,5244789448.97,952403541.34,-1627874174.88,,2055758825175.6802,771866676385.14,1833106089636.88,100032450526.99,472972736752.61,0.05417724093820788,0.14429349600113686,0.06075771708578653,1.1133921102166695,4.728193043966228,publico_federal,S1,DF,Caixa
202502,00000208,BRB - BCO DE BRASILIA S.A.,17276582376.32,,3585600929.23,1524557755.91,-201623500.84,,65603637848.15,41224566261.23,59614570407.05,3505718826.45,22386741061.46,0.26334793226420433,0.4190846367392326,0.2898046946972023,4.928114099160315,6.385777687747283,publico_distrital,n/d,DF,BRB
202502,92702067,BCO DO ESTADO DO RS S.A.,8556459390.21,,10378683442.94,115816752.45,-112900890.81,,148465442718.91,89205860350.09,128700099409.79001,10267180386.66,19050959585.600002,0.05763266679108597,0.09591813090115404,0.06648370459268754,0.833379668806373,1.855520100762293,publico_estadual,n/d,RS,Banrisul
202502,28127603,BCO BANESTES S.A.,4061059087.85,,,477569416.65,-71295604.55,,39148006952.08,23023586242.73,35459873782.41,2223580625.28,4538628504.5,0.10373603674948333,0.17638690363158924,0.11452548062549796,1.8263601695749705,2.0411351191407694,publico_estadual,n/d,ES,Banestes
202502,13009717,BCO DO EST. DE SE S.A.,1906379618.86,,222921620.2,13406813.68,-27519310.78,-24476.7,12103621244.84,10474972854.01,10960237290.94,775927107.8,2142708052.74,0.15750489711273188,0.181993752674042,0.1739359804222359,2.4569055516892457,2.761481112337032,publico_estadual,n/d,SE,Banese
202502,60746948,BCO BRADESCO S.A.,262210160.28,,,,-3253337.93,,1628104224353.33,575476199851.2,1332379733353.78,159028510578.57,262210160.28,0.00016105244145788502,0.00045564032074271586,0.00019679837040149323,0.0016488248511291428,0.0016488248511291428,privado,S1,SP,Bradesco
202502,07237373,BCO DO NORDESTE DO BRASIL S.A.,204190532.64,,,,-2411158.74,,70804727770.3,16134180804.91,28786384707.190002,13759053620.54,204190532.64,0.002883854497716895,0.012655773175534275,0.0070933024315831894,0.014840448934305856,0.014840448934305856,publico_federal,n/d,CE,Banco do Nordeste
202502,90400888,BCO SANTANDER (BRASIL) S.A.,128907750.58,,,,-1629177.45,,1135296565356.19,446223388209.09,920368431763.0201,86081738257.95,128907750.58,0.00011354544223390322,0.00028888613637525606,0.00014006103005192126,0.0014975040373106643,0.0014975040373106643,privado,S1,SP,Santander
202502,04902979,BCO DA AMAZONIA S.A.,79582616.19,,,,-979967.25,,56169659402.09,13089037141.52,14551157680.570002,6328265062.99,79582616.19,0.001416825685559326,0.006080097055997677,0.005469160456990015,0.012575740016869416,0.012575740016869416,publico_federal,n/d,PA,Banco da Amazônia
202502,60701190,ITAÚ UNIBANCO S.A.,18566577.78,,,,-229294.3,,1948905469594.83,749031162078.18,1675259679377.59,155068763046.91,18566577.78,9.52666923545549e-06,2.4787457077870034e-05,1.108280585305918e-05,0.00011973125609045716,0.00011973125609045716,privado,S1,SP,Itaú Unibanco
202502,28195667,BCO ABC BRASIL S.A.,1585216.03,,,,-19331.4,,60746001460.450005,9448858421.47,50468463784.98,6286991091.29,1585216.03,2.609580864399921e-05,0.00016776799474506056,3.141003135648798e-05,0.0002521422421285373,0.0002521422421285373,privado,n/d,SP,ABC Brasil
202502,17184037,BCO MERCANTIL DO BRASIL S.A.,814448.19,,,,-2227.76,,27554488261.66,19287229353.09,22867552600.75,1680381041.07,814448.19,2.9557732383411504e-05,4.2227329550032934e-05,3.561588790106415e-05,0.00048468065878759953,0.00048468065878759953,privado,n/d,MG,Mercantil do Brasil
202502,04913711,BCO DO EST. DO PA S.A.,517157.21,,,,-606.44,,18574077619.96,13218862919.82,15754572776.5,2107332591.14,517157.21,2.784295514326131e-05,3.912266986478759e-05,3.2825847919621626e-05,0.000245408442964494,0.000245408442964494,publico_estadual,n/d,PA,Banpará
202503,00000000,BCO DO BRASIL S.A.,249144889783.3,,59440246969.33,22134784244.17,-6250004788.38,,2321394441474.59,816267355009.79,1903799072210.34,167844040810.02,330719920996.8,0.10732553043636947,0.3052246157514309,0.13086721882579705,1.484383291661234,1.9704001369410347,publico_federal,S1,DF,Banco do Brasil
202503,00360305,CAIXA ECONOMICA FEDERAL,112250619816.57,357529679850.32,5264865981.9,960134286.29,-2397007660.9,,2089005026324.68,772890925586.95,1865030830860.17,98692032197.81,476005299935.08,0.0537340113604512,0.14523474930349903,0.06018700493267393,1.137382798963794,4.823138092657927,publico_federal,S1,DF,Caixa
202503,00000208,BRB - BCO DE BRASILIA S.A.,17105060027.16,,3584654694.08,1524518444.51,-303626347.57,,68815960463.55,43314428902.11,62293521131.89,3617627648.07,22214233165.749996,0.2485623961641878,0.3949044339431831,0.2745881066980397,4.728253344781221,6.14055268446471,publico_distrital,n/d,DF,BRB
202503,92702067,BCO DO ESTADO DO RS S.A.,8572402343.92,,10378683442.94,118141499.71,-167395652.32,,151181637080.94,89335747340.42,131581482593.64,10167886980.78,19069227286.57,0.056702669116689655,0.09595713473190381,0.06514900254159584,0.8430859194367631,1.8754365899833358,publico_estadual,n/d,RS,Banrisul
202503,28127603,BCO BANESTES S.A.,4088493083.21,,,471988547.73,-106422431.23,,38282085258.98,22924860351.66,34574628618.850006,2217409421.18,4560481630.940001,0.10679912171845299,0.17834320560709327,0.11825125088924204,1.8438151494072297,2.0566709906522944,publico_estadual,n/d,ES,Banestes
202503,13009717,BCO DO EST. DE SE S.A.,2112997072.88,,221052062.42,13457507.37,-43223786.95,-24533.55,12372777848.52,10707965628.85,11199039168.490002,810348190.54,2347506642.67,0.17077790442449037,0.19732945977964714,0.18867663922680086,2.6075174814321986,2.896911068692173,publico_estadual,n/d,SE,Banese
202503,60746948,BCO BRADESCO S.A.,260693373.39,,,,-4935048.52,,1622600237997.56,580900835589.65,1331930501428.43,158390735805.13,260693373.39,0.00016066395609045387,0.00044877431296062815,0.00019572595800638185,0.0016458877601953571,0.0016458877601953571,privado,S1,SP,Bradesco
202503,07237373,BCO DO NORDESTE DO BRASIL S.A.,202612924.67,,,,-3690378.99,,70923904150.56,14516770610.02,27158548665.64,13773918578.12,202612924.67,0.002856764966574393,0.013957162382255266,0.0074603737911200846,0.014709897079822478,0.014709897079822478,publico_federal,n/d,CE,Banco do Nordeste
202503,90400888,BCO SANTANDER (BRASIL) S.A.,129647427.96,,,,-2376144.4,,1165249221309.67,446992403606.34,949682787745.8201,86195216533.71,129647427.96,0.00011126154438814737,0.0002900439177802643,0.00013651656072206266,0.0015041139540417107,0.0015041139540417107,privado,S1,SP,Santander
202503,04902979,BCO DA AMAZONIA S.A.,80341103.82,,,,-1488429.47,,56724338175.38,13087447576.29,14559171604.29,6383818199.07,80341103.82,0.0014163427270248938,0.006138790879709098,0.005518246917037966,0.01258511776411555,0.01258511776411555,publico_federal,n/d,PA,Banco da Amazônia
202503,60701190,ITAÚ UNIBANCO S.A.,18685671.98,,,,-348388.5,,1936563041511.56,750873923204.13,1662317590947.3499,153571125656.55,18685671.98,9.64888391416121e-06,2.4885232264112304e-05,1.1240735273306644e-05,0.00012167438312452738,0.00012167438312452738,privado,S1,SP,Itaú Unibanco
202503,04913711,BCO DO EST. DO PA S.A.,3437324.59,,,,-932.1,,18712176810.390003,13168130592.21,15773286576.17,2107130066.0,3437324.59,0.00018369453350245243,0.00026103360427131943,0.00021792063267227064,0.0016312825892732528,0.0016312825892732528,publico_estadual,n/d,PA,Banpará
202503,28195667,BCO ABC BRASIL S.A.,1595658.11,,,,-29773.48,,58876584687.75,9228740632.19,48757282304.12,6246739338.68,1595658.11,2.7101743731612822e-05,0.00017290095946941213,3.2726559697220175e-05,0.0002554385613818775,0.0002554385613818775,privado,n/d,SP,ABC Brasil
202503,17184037,BCO MERCANTIL DO BRASIL S.A.,819702.31,,,,-3638.56,,27929454972.93,19393119670.33,23195444676.340004,1654382137.76,819702.31,2.9349026352088795e-05,4.22676868876379e-05,3.533893492613742e-05,0.0004954733802372048,0.0004954733802372048,privado,n/d,MG,Mercantil do Brasil
202504,00000000,BCO DO BRASIL S.A.,248907191252.0,,59200953696.76,22109893131.65,-8454294248.37,,2339694832261.0,825102324323.95,1917348295820.6301,167616047357.69,330218038080.41003,0.10638446852979741,0.3016682706062461,0.12981845384824411,1.4849842552415997,1.9700860585008901,publico_federal,S1,DF,Banco do Brasil
202504,00360305,CAIXA ECONOMICA FEDERAL,113932130355.71,359316109316.97,5277237277.04,977803094.58,-3217974918.38,,2081000165869.6,779754229152.94,1865160587040.01,98958023642.27,479503280044.3,0.05474873679700093,0.14611287261561426,0.061084354423615116,1.1513177624441138,4.845521994029394,publico_federal,S1,DF,Caixa
202504,00000208,BRB - BCO DE BRASILIA S.A.,19372214668.16,,4242459993.31,1524363308.11,-429114535.2,,71239292793.76,46610376486.85,64439965463.399994,3612293818.02,25139037969.58,0.2719315971347887,0.4156202143877857,0.3006242248711764,5.362856856084441,6.959300443439403,publico_distrital,n/d,DF,BRB
202504,92702067,BCO DO ESTADO DO RS S.A.,8824702089.35,,10378683442.94,114791666.12,-228231066.8,,154492644749.46,90920580068.48,135065019148.44,10168715433.01,19318177198.41,0.05712053220178202,0.09705945653562009,0.06533669594827822,0.8678286011134679,1.8997657398985452,publico_estadual,n/d,RS,Banrisul
202504,28127603,BCO BANESTES S.A.,4202552574.12,,,474128697.71,-144609396.64,,38248331879.65,23041988042.31,34490357966.799995,2211064393.59,4676681271.83,0.10987544730953261,0.18238671795173306,0.12184717184336928,1.900692076767839,2.1151266717459527,publico_estadual,n/d,ES,Banestes
202504,13009717,BCO DO EST. DE SE S.A.,2168281693.9,,219485338.18,13522677.4,-60141166.59,-24539.16,12474111107.36,10787411997.84,11298192840.75,793489405.98,2401289709.48,0.17382254136093642,0.20100110149998557,0.1919140277088831,2.732590602419022,3.026240415288575,publico_estadual,n/d,SE,Banese
202504,60746948,BCO BRADESCO S.A.,262037281.29,,,,-6616624.37,,1631356127810.19,588630306103.36,1329689808877.96,157474750626.16,262037281.29,0.00016062543108949436,0.0004451644412001916,0.0001970664733537489,0.0016639955310173379,0.0016639955310173379,privado,S1,SP,Bradesco
202504,07237373,BCO DO NORDESTE DO BRASIL S.A.,203835455.63,,,,-4946114.74,,72385277087.56,14915622737.37,27813650193.31,13785931169.84,203835455.63,0.0028159794896334077,0.013665903141898673,0.0073286121819073,0.014785758982747461,0.014785758982747461,publico_federal,n/d,CE,Banco do Nordeste
202504,90400888,BCO SANTANDER (BRASIL) S.A.,130521772.97,,,,-3250489.41,,1155153196387.8599,439865393929.84,933510528252.14,84769411973.06,130521772.97,0.00011299087720844203,0.00029673116996973545,0.00013981821202850562,0.001539727242787531,0.001539727242787531,privado,S1,SP,Santander
202504,04902979,BCO DA AMAZONIA S.A.,81264787.3,,,,-2006002.95,,57378619013.509995,12979331186.44,14557329547.460001,6364583617.26,81264787.3,0.0014162904004515328,0.006261092049558024,0.005582396622612646,0.012768280250041727,0.012768280250041727,publico_federal,n/d,PA,Banco da Amazônia
202504,60701190,ITAÚ UNIBANCO S.A.,18876041.69,,,,-469459.44,,1969930601541.68,749737833652.23,1672524331120.65,152423954639.71,18876041.69,9.582084605024915e-06,2.5176856285947758e-05,1.1285959396089856e-05,0.00012383907591571143,0.00012383907591571143,privado,S1,SP,Itaú Unibanco
202504,28195667,BCO ABC BRASIL S.A.,1606075.8,,,,-40191.17,,58934036152.159996,8640788593.37,48670015244.229996,6204558424.54,1606075.8,2.7252092421658033e-05,0.00018587143784912495,3.299928697249393e-05,0.00025885416658302687,0.00025885416658302687,privado,n/d,SP,ABC Brasil
202504,04913711,BCO DO EST. DO PA S.A.,1516214.5,,,,-1255.95,,19106947708.87,13270847489.25,16204104591.92,2109278949.84,1516214.5,7.935409271550627e-05,0.0001142515202008164,9.356977989120385e-05,0.0007188307170632945,0.0007188307170632945,publico_estadual,n/d,PA,Banpará
202504,17184037,BCO MERCANTIL DO BRASIL S.A.,825060.24,,,,-4926.83,,28864014690.96,19893449637.89,24029964205.12,1636308698.9,825060.24,2.858438955334938e-05,4.1473965301048216e-05,3.43346429048865e-05,0.0005042204081385391,0.0005042204081385391,privado,n/d,MG,Mercantil do Brasil
202505,00000000,BCO DO BRASIL S.A.,249498596636.62,,59704174496.86,22214449864.44,-10709709951.65,,2344700391681.62,828796953861.67,1921771841164.55,167658795875.99,331417220997.92,0.1064095854300939,0.3010370579598709,0.12982737663875307,1.4881330581734786,1.9767362592956654,publico_federal,S1,DF,Banco do Brasil
202505,00360305,CAIXA ECONOMICA FEDERAL,111896915127.27,362774118723.68,5299355794.61,989708629.54,-4062925795.21,,2096897473183.76,783163590459.93,1892504525953.47,99527178161.38,480960098275.1,0.053363083583373654,0.14287808637982785,0.059126365930826395,1.1242850163583749,4.832449861034331,publico_federal,S1,DF,Caixa
202505,00000208,BRB - BCO DE BRASILIA S.A.,19434929679.21,,4223983725.91,1525229659.13,-552233694.18,,73904403791.14,47035820362.73,65641174730.450005,3608602904.74,25184143064.25,0.26297390523756514,0.4131942321688461,0.29607833435367226,5.385721342096599,6.978917805328464,publico_distrital,n/d,DF,BRB
202505,92702067,BCO DO ESTADO DO RS S.A.,9003935688.93,,10378683442.94,114444812.34,-291876167.89,,155832845236.3,92036335697.43,136296747494.96,10170461914.18,19497063944.210003,0.05777944742827943,0.09783022781926579,0.06606126598334966,0.8853025324618158,1.917028362008469,publico_estadual,n/d,RS,Banrisul
202505,28127603,BCO BANESTES S.A.,4264217941.23,,,476418001.79,-185768926.19,,38396571006.130005,23150465507.72,34612884931.87,2204476269.1,4740635943.02,0.11105725926800127,0.18419577523432556,0.12319741476688348,1.9343451326744883,2.1504590498292884,publico_estadual,n/d,ES,Banestes
202505,13009717,BCO DO EST. DE SE S.A.,2186291070.85,,217417644.63,13509307.08,-77249755.86,-24894.37,13400802597.869999,11693064168.99,12209429466.86,793489405.98,2417218022.56,0.16314627835779788,0.1869733236090539,0.17906578491519526,2.7552870326602767,3.0463141717369395,publico_estadual,n/d,SE,Banese
202505,60746948,BCO BRADESCO S.A.,263644500.08,,,,-8385559.52,,1665590873862.73,596867632818.11,1368666307896.81,156422280442.89,263644500.08,0.0001582888716654486,0.00044171351499695626,0.00019262876462936747,0.001685466413950262,0.001685466413950262,privado,S1,SP,Bradesco
202505,07237373,BCO DO NORDESTE DO BRASIL S.A.,204369419.52,,,,-6264348.83,,72894266204.23,15369175716.98,27112024293.39,13834125357.9,204369419.52,0.002803641907134537,0.013297357209223062,0.007537962392938175,0.014772847161117745,0.014772847161117745,publico_federal,n/d,CE,Banco do Nordeste
202505,90400888,BCO SANTANDER (BRASIL) S.A.,131262686.73,,,,-4100216.87,,1147434873162.95,441430338380.07,934699026121.93,84830129785.92,131262686.73,0.00011439663356942358,0.00029735764698842084,0.00014043310526877235,0.0015473592585707305,0.0015473592585707305,privado,S1,SP,Santander
202505,04902979,BCO DA AMAZONIA S.A.,83578038.9,,,,-2538432.53,,57983102466.950005,13090652627.04,14884553818.25,6372408182.43,83578038.9,0.0014414206095239375,0.006384558606907156,0.005615085270310535,0.01311561289034204,0.01311561289034204,publico_federal,n/d,PA,Banco da Amazônia
202505,60701190,ITAÚ UNIBANCO S.A.,19084096.99,,,,-593495.6,,1958916651187.8801,762174299073.39,1693354464200.3599,151976270379.43,19084096.99,9.742168957738692e-06,2.5039019307265285e-05,1.1269995381039101e-05,0.00012557287359634425,0.00012557287359634425,privado,S1,SP,Itaú Unibanco
202505,28195667,BCO ABC BRASIL S.A.,1616987.52,,,,-51102.89,,59933496866.18,8517293432.25,49620603038.96,6153255586.37,1616987.52,2.6979695905453723e-05,0.0001898475769165608,3.2587018717414817e-05,0.00026278569081085614,0.00026278569081085614,privado,n/d,SP,ABC Brasil
202505,17184037,BCO MERCANTIL DO BRASIL S.A.,830739.07,,,,-6358.55,,30053153781.5,20576477634.31,25054284510.83,1608301335.72,830739.07,2.7642325861699844e-05,4.037324000560689e-05,3.3157565111903454e-05,0.0005165319779008309,0.0005165319779008309,privado,n/d,MG,Mercantil do Brasil
202505,04913711,BCO DO EST. DO PA S.A.,615285.01,,,,-1587.46,,19632557109.230003,13457359179.41,16694731275.68,2109292493.48,615285.01,3.1340034137006605e-05,4.5721081067777184e-05,3.685504126061104e-05,0.00029170208110155307,0.00029170208110155307,publico_estadual,n/d,PA,Banpará
202506,00000000,BCO DO BRASIL S.A.,250813853245.81,,60392497968.18,22367588734.19,-12958888454.28,,2340882371329.85,836415386808.84,1916068751461.5298,164850087640.16,333573939948.18,0.10714500494244109,0.2998675744150707,0.13090023677620932,1.5214663021186523,2.023498711607092,publico_federal,S1,DF,Banco do Brasil
202506,00360305,CAIXA ECONOMICA FEDERAL,112396834271.15,366398848668.05,5313685593.39,1043286424.82,-4970975298.19,,2101653664760.44,794603136385.54,1891849327178.23,100442233140.46,485152654957.41,0.05348018855616808,0.14145027765988485,0.05941109191755478,1.1190196668962198,4.830165954981953,publico_federal,S1,DF,Caixa
202506,00000208,BRB - BCO DE BRASILIA S.A.,19428865497.06,,4498816647.28,1674684479.47,-672788309.78,,74508463071.29,48631444189.25,67500560774.100006,3471589018.61,25602366623.81,0.2607605189556841,0.39951241055997183,0.28783265315500706,5.596533861844967,7.374826480486163,publico_distrital,n/d,DF,BRB
202506,92702067,BCO DO ESTADO DO RS S.A.,9852809238.98,,10378683442.94,114116701.72,-355431722.19,,155796328145.02,93541429192.96,135884863468.74,10026803016.19,20345609383.64,0.06324160111019242,0.10533096750804753,0.07250851189357536,0.982647133195989,2.029122278635424,publico_estadual,n/d,RS,Banrisul
202506,28127603,BCO BANESTES S.A.,4271844616.67,,,478632940.14,-226388773.19,,39084555894.2,23918987953.49,35265762171.78,2158841930.53,4750477556.81,0.10929750943655793,0.17859637811501547,0.12113291627901838,1.9787667435295984,2.200474935023959,publico_estadual,n/d,ES,Banestes
202506,13009717,BCO DO EST. DE SE S.A.,2194143602.68,,215548030.41,13558538.98,-95444239.42,-24794.27,13515374674.95,11772053045.7,12295723103.1,793489405.98,2423250172.0699997,0.16234426758044107,0.18638580663561133,0.1784477077339853,2.765183235143663,3.053916225985603,publico_estadual,n/d,SE,Banese
202506,60746948,BCO BRADESCO S.A.,265356793.83,,,,-10131117.44,,1693382246879.67,592004302992.62,1388225619260.23,155443045792.9,265356793.83,0.0001567022415163279,0.0004482345693918174,0.00019114817515859253,0.001707099809299545,0.001707099809299545,privado,S1,SP,Bradesco
202506,07237373,BCO DO NORDESTE DO BRASIL S.A.,204790628.85,,,,-7560732.51,,74357908776.81,15887560989.17,27475922121.17,13720420687.13,204790628.85,0.002754120337954798,0.012889997966937699,0.0074534579020447255,0.014925973009129179,0.014925973009129179,publico_federal,n/d,CE,Banco do Nordeste
202506,90400888,BCO SANTANDER (BRASIL) S.A.,132087926.62,,,,-4991975.28,,1154658399575.8699,446674543187.64,935037688671.86,84490442596.31,132087926.62,0.00011439567465885898,0.0002957140240797475,0.0001412648155472957,0.0015633475522327156,0.0015633475522327156,privado,S1,SP,Santander
202506,04902979,BCO DA AMAZONIA S.A.,83504378.17,,,,-3100827.78,,59112007661.66,13480494303.32,15217628839.439999,6452884001.95,83504378.17,0.0014126466258421616,0.006194459660832645,0.00548734491102708,0.012940629049703323,0.012940629049703323,publico_federal,n/d,PA,Banco da Amazônia
202506,60701190,ITAÚ UNIBANCO S.A.,19212498.2,,,,-721896.81,,1985894733958.8,760805213528.15,1716971279369.99,144950949903.74,19212498.2,9.674479654669645e-06,2.525284771762297e-05,1.1189760965046346e-05,0.00013254482438893132,0.00013254482438893132,privado,S1,SP,Itaú Unibanco
202506,28195667,BCO ABC BRASIL S.A.,1627868.1,,,,-61983.47,,60142729981.53,8620318317.35,48852693016.8,6111734365.94,1627868.1,2.7066747726615052e-05,0.00018884083395431136,3.332197263803228e-05,0.00026635125195753335,0.00026635125195753335,privado,n/d,SP,ABC Brasil
202506,17184037,BCO MERCANTIL DO BRASIL S.A.,836180.36,,,,-7669.82,,30758386071.65,20799738452.13,25565173154.74,1584781259.9,836180.36,2.718544328210729e-05,4.02014843563752e-05,3.2707791765727394e-05,0.0005276314032466304,0.0005276314032466304,privado,n/d,MG,Mercantil do Brasil
202506,04913711,BCO DO EST. DO PA S.A.,625895.18,,,,-1927.62,,19514534586.82,13844064391.34,16573412045.46,2110044975.22,625895.18,3.2073282466225244e-05,4.521036325080384e-05,3.776501653873098e-05,0.00029662646405664514,0.00029662646405664514,publico_estadual,n/d,PA,Banpará
202507,00000000,BCO DO BRASIL S.A.,276612003926.3,,60567501608.04,21980870084.03,-2371262463.45,,2399813282548.58,858445158446.75,1976203743186.41,174982491176.87,359160375618.37,0.11526396905035068,0.32222443239914716,0.13997139964945807,1.5807981819546975,2.052550362054998,publico_federal,S1,DF,Banco do Brasil
202507,00360305,CAIXA ECONOMICA FEDERAL,142938809960.27,368923024023.63,5302372559.11,1085211863.61,-884745274.95,,2157226831283.09,823802807892.67,1947910078269.68,109104133712.46,518249418406.62,0.06626044507116198,0.17351095261002425,0.07338059983099524,1.310113605200148,4.750043841349289,publico_federal,S1,DF,Caixa
202507,00000208,BRB - BCO DE BRASILIA S.A.,19647324093.13,,4662879690.7,1699055858.32,-132598082.79,,77769881428.87,49937115294.47,69252253399.06,4136223938.44,26009259642.15,0.25263410117321405,0.3934413106819114,0.2837066395502545,4.750062952476432,6.288165251507039,publico_distrital,n/d,DF,BRB
202507,92702067,BCO DO ESTADO DO RS S.A.,9643508010.8,,10378683442.94,112915327.25,-75744493.31,,156871712064.1,93933762914.03,136972044992.41002,10650255110.24,20135106780.989998,0.061473849452599365,0.10266285211661248,0.07040493562999933,0.9054720202455964,1.8905750681624998,publico_estadual,n/d,RS,Banrisul
202507,28127603,BCO BANESTES S.A.,4372013190.45,,,479267286.98,-45638083.85,,39312179910.39,23830735493.71,35499581902.259995,2345493898.29,4851280477.43,0.11121268778316971,0.18346111019544362,0.12315675160590177,1.8640053566702728,2.068340694029033,publico_estadual,n/d,ES,Banestes
202507,13009717,BCO DO EST. DE SE S.A.,2238337861.44,,213452772.11,13621421.63,-18561477.2,-24870.66,13369875634.91,11644641933.6,12177386190.95,838361189.2,2465412055.1800003,0.16741650577477998,0.1922204112589666,0.1838110269594217,2.6698968061438024,2.9407516556588233,publico_estadual,n/d,SE,Banese
202507,60746948,BCO BRADESCO S.A.,267112863.78,,,,-1854202.82,,1711711422991.36,591576961958.0,1409958870742.62,165901948543.78,267112863.78,0.00015605017305615553,0.00045152681892126175,0.00018944727347919917,0.0016100646564106591,0.0016100646564106591,privado,S1,SP,Bradesco
202507,07237373,BCO DO NORDESTE DO BRASIL S.A.,202872024.45,,,,-1322958.05,,72647450771.74,15477054147.91,27105013677.55,14839567028.78,202872024.45,0.0027925553105425356,0.013107922380525853,0.007484667850141348,0.01367102045878751,0.01367102045878751,publico_federal,n/d,CE,Banco do Nordeste
